,rec_yds_per_rec,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,yds_per_touch,season_count,targets_per_g,touches_per_g,yds_from_scrimmage_per_g,rush_receive_td_per_g,rec_td_per_g,rush_first_down_per_g,fumbles_per_g,rush_td_per_g,rec_first_down_per_g,snap_percentage,position,college_id
CoreCo00,8.350000000000001,0.8,9.55,42.35,4.675,0.0,0.0,0.0,8.350000000000001,4,1.2549019607843137,0.6470588235294118,7.607843137254902,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.3137254901960784,0.5127887787060474,WR,cody-core-1
CotcJe00,12.525,2.9166666666666665,36.90833333333334,60.425000000000004,7.583333333333333,3.108333333333333,0.5166666666666667,0.010416666666666666,12.208333333333334,12,4.88,3.12,38.37714285714286,0.2,0.19428571428571428,0.03428571428571429,0.03428571428571429,0.005714285714285714,2.0114285714285716,0.5247944181410417,WR,jerricho-cotchery-1
CoutKe00,9.725,3.05,32.75,77.975,7.275,1.75,0.4,0.04375,9.4,4,4.916666666666667,3.7083333333333335,40.0,0.20833333333333334,0.16666666666666666,0.08333333333333333,0.20833333333333334,0.041666666666666664,2.0,0.5127887787060474,WR,keke-coutee-1
CrinJu00,10.05,2.15,22.3,43.0,4.3,0.0,0.0,0.0,10.05,2,3.1538461538461537,1.4615384615384615,14.076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.9230769230769231,0.24808743169398906,WR,juron-criner-1
CrowJa00,11.328571428571427,4.414285714285715,49.285714285714285,67.5,7.585714285714286,4.3428571428571425,1.0142857142857142,0.02653061224489796,11.028571428571428,7,6.48314606741573,4.52808988764045,50.37078651685393,0.30337078651685395,0.30337078651685395,0.0449438202247191,0.14606741573033707,0.0,2.3146067415730336,0.5127887787060476,WR,jamison-crowder-1
CurrRo01,8.571428571428571,2.042857142857143,24.085714285714285,55.34285714285715,5.457142857142857,0.42857142857142855,0.028571428571428574,0.01020408163265306,8.285714285714286,7,4.157894736842105,2.6052631578947367,30.92105263157895,0.17105263157894737,0.17105263157894737,0.0,0.039473684210526314,0.0,1.618421052631579,0.5127887787060476,WR,ronald-curry-1
CurtKe00,10.8625,2.55,31.6,59.4375,6.275,2.5,0.65,0.0171875,10.65,8,5.234567901234568,3.234567901234568,41.18518518518518,0.25925925925925924,0.24691358024691357,0.04938271604938271,0.04938271604938271,0.012345679012345678,1.8888888888888888,0.5127887787060474,WR,kevin-curtis-2
DarbAm00,8.9,0.5,4.4,61.5,5.5,0.0,0.0,0.0,8.9,1,0.8125,0.5,4.4375,0.0,0.0,0.0,0.0,0.0,0.125,0.5127887787060474,WR,amara-darboh-1
DarlDe00,7.0200000000000005,0.5800000000000001,7.5,39.54,3.6799999999999997,0.0,0.0,0.0,7.0200000000000005,5,1.608695652173913,0.8043478260869565,12.565217391304348,0.08695652173913043,0.08695652173913043,0.0,0.021739130434782608,0.0,0.5217391304347826,0.5127887787060474,WR,devard-darling-1
DaviAn01,15.4125,1.5125,25.9,47.625,7.3875,0.6124999999999999,0.22499999999999998,0.009375,14.9875,8,2.9038461538461537,1.5865384615384615,24.057692307692307,0.16346153846153846,0.16346153846153846,0.009615384615384616,0.038461538461538464,0.0,0.8076923076923077,0.5127887787060474,WR,andre-davis-1
DaviCh02,11.55,0.4,4.7,61.150000000000006,7.25,4.75,0.8,0.05,11.8,2,0.7058823529411765,0.5294117647058824,5.176470588235294,0.0,0.0,0.058823529411764705,0.35294117647058826,0.0,0.17647058823529413,0.5127887787060474,WR,chris-davis-2
DaviCo03,13.66,3.7399999999999998,51.67999999999999,60.08,8.3,1.8399999999999999,0.6799999999999999,0.016,13.580000000000002,5,6.129032258064516,3.8225806451612905,52.5,0.24193548387096775,0.24193548387096775,0.03225806451612903,0.08064516129032258,0.0,2.6129032258064515,0.5127887787060474,WR,corey-davis-3
DaviCr00,11.3,2.875,29.575,63.849999999999994,6.975,1.75,1.175,0.075,10.925,4,3.48,2.2,22.84,0.08,0.08,0.0,0.04,0.0,1.36,0.5127887787060474,WR,craig-davis-1
DaviGa01,15.200000000000001,1.75,27.0,57.65,8.75,0.0,0.0,0.025,14.950000000000001,2,3.2916666666666665,1.9166666666666667,30.5,0.375,0.375,0.0,0.041666666666666664,0.0,1.3333333333333333,0.5127887787060474,WR,gabriel-davis-1
DaviGe00,4.64,0.12000000000000002,1.5,33.339999999999996,3.94,0.0,0.0,0.0,4.64,5,0.25,0.1388888888888889,1.6388888888888888,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.5127887787060474,WR,geremy-davis-1
DaviRo00,6.5,0.19999999999999998,2.1666666666666665,30.0,2.966666666666667,0.0,0.0,0.0,6.5,3,0.7,0.3,2.8,0.0,0.0,0.0,0.0,0.0,0.3,0.5127887787060474,WR,robert-davis-10
DaviTr03,11.95,0.5,5.925,64.25,7.95,10.775,3.525,0.05,12.35,4,0.7,0.66,8.94,0.06,0.02,0.08,0.14,0.04,0.22,0.5127887787060474,WR,trevor-davis-1
DawsJa00,12.4,2.533333333333333,29.666666666666668,60.93333333333334,7.5,0.0,0.0,0.0,12.4,3,2.9,1.7333333333333334,22.133333333333333,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.0,1.1333333333333333,0.5127887787060474,WR,jajuan-dawson-1
DeckEr00,14.5875,3.8125,53.175,60.925,8.7625,0.125,0.0125,0.0015625,14.55,8,6.423423423423423,3.963963963963964,52.4054054054054,0.4774774774774775,0.4774774774774775,0.0,0.06306306306306306,0.0,2.675675675675676,0.8447877819215059,WR,eric-decker-1
DickDo00,10.0,0.4000000000000001,5.8,33.333333333333336,4.866666666666666,-2.6666666666666665,-0.2333333333333333,0.011111111111111112,9.299999999999999,3,0.8695652173913043,0.5217391304347826,6.217391304347826,0.0,0.0,0.0,0.043478260869565216,0.0,0.2608695652173913,0.1330232558139535,WR,dorin-dickerson-1
DiggSt00,12.885714285714286,5.714285714285714,71.18571428571428,68.87142857142858,8.828571428571427,4.085714285714286,1.5714285714285714,0.04285714285714286,12.471428571428572,7,8.22340425531915,6.0638297872340425,73.46808510638297,0.43617021276595747,0.43617021276595747,0.09574468085106383,0.07446808510638298,0.0,3.3085106382978724,0.5127887787060476,WR,stefon-diggs-1
DillJa00,13.899999999999999,1.5,18.0,66.5,9.55,0.0,0.0,0.0,13.899999999999999,2,2.761904761904762,1.6666666666666667,18.952380952380953,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,1.0476190476190477,0.5127887787060474,WR,jarett-dillard-1
DobsAa00,12.5,1.8333333333333333,23.46666666666667,57.76666666666667,7.166666666666667,0.0,0.0,0.0,12.5,3,4.083333333333333,2.2083333333333335,29.083333333333332,0.16666666666666666,0.16666666666666666,0.0,0.041666666666666664,0.0,1.5,0.46919976971790445,WR,aaron-dobson-1
DoctJo00,14.85,1.525,24.975,33.65,6.05,-3.5,-0.225,0.00625,14.675,4,4.764705882352941,2.411764705882353,31.941176470588236,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,1.6764705882352942,0.5127887787060474,WR,josh-doctson-1
DorsKe01,4.0,0.3,1.3,50.0,2.0,0.0,0.0,0.0,4.0,1,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06,WR,kevin-dorsey-1
DorsPh00,10.5,1.3571428571428572,16.8,64.10000000000001,6.328571428571429,4.571428571428571,0.8571428571428571,0.02040816326530612,10.057142857142859,7,2.8289473684210527,1.8289473684210527,22.68421052631579,0.14473684210526316,0.14473684210526316,0.07894736842105263,0.039473684210526314,0.0,0.9736842105263158,0.5127887787060476,WR,phillip-dorsett-1
DossTa00,11.233333333333334,0.6,9.700000000000001,31.333333333333332,5.233333333333333,0.0,0.0,0.0,11.233333333333334,3,1.5714285714285714,0.7428571428571429,12.228571428571428,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,0.5428571428571428,0.242914979757085,WR,tandon-doss-1
DoucEa00,10.08,2.44,25.240000000000002,61.160000000000004,6.0200000000000005,1.4,0.26,0.016,9.92,5,4.62962962962963,2.6481481481481484,27.87037037037037,0.12962962962962962,0.12962962962962962,0.018518518518518517,0.018518518518518517,0.0,1.3703703703703705,0.489873417721519,WR,early-doucet-1
DougHa00,11.933333333333334,2.422222222222222,29.033333333333335,56.955555555555556,6.877777777777777,0.25555555555555554,0.4555555555555555,0.014814814814814817,11.333333333333334,9,4.372881355932203,2.7796610169491527,32.40677966101695,0.09322033898305085,0.0847457627118644,0.0423728813559322,0.059322033898305086,0.00847457627118644,1.4661016949152543,0.6592336003463953,WR,harry-douglas-1
DugaRo00,8.966666666666667,1.9000000000000001,16.966666666666665,54.46666666666667,4.8999999999999995,0.0,0.0,0.0,8.966666666666667,3,3.391304347826087,1.934782608695652,17.32608695652174,0.06521739130434782,0.06521739130434782,0.0,0.0,0.0,1.0217391304347827,0.5127887787060474,WR,ron-dugans-1
DurhKr00,11.875,1.725,21.35,53.075,6.05,0.0,0.0,0.0,11.875,4,4.481481481481482,2.037037037037037,25.88888888888889,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037035,0.0,1.3333333333333333,0.7574139976275208,WR,kris-durham-1
DuveDe00,9.399999999999999,1.7000000000000002,15.5,76.45,7.15,13.4,3.75,0.15,10.05,2,2.04,1.84,18.6,0.08,0.08,0.24,0.04,0.0,0.72,0.5127887787060474,WR,devin-duvernay-1
EberJe00,6.0,0.6,3.6,37.5,2.3,0.0,0.0,0.0,6.0,1,1.6,0.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.14984709480122324,WR,jeremy-ebert-1
EdelJu00,11.154545454545454,4.418181818181818,49.22727272727273,62.3,6.9363636363636365,6.954545454545454,3.1727272727272724,0.0371900826446281,10.545454545454545,11,6.868613138686132,4.9489051094890515,52.81021897810219,0.26277372262773724,0.26277372262773724,0.21897810218978103,0.1678832116788321,0.0,2.6715328467153285,0.7878184146862103,WR,julian-edelman-1
EdwaBr00,14.133333333333333,2.822222222222222,42.611111111111114,48.58888888888889,6.9,0.7,0.07777777777777778,0.0037037037037037043,14.033333333333333,9,6.213114754098361,3.040983606557377,45.959016393442624,0.3360655737704918,0.3360655737704918,0.00819672131147541,0.040983606557377046,0.0,1.7377049180327868,0.23993558776167473,WR,braylon-edwards-1
EdwaBr01,18.35,1.5999999999999999,29.7,62.349999999999994,11.4,0.0,0.0,0.0,18.35,2,2.5,1.45,26.95,0.1,0.1,0.0,0.0,0.0,1.25,0.5127887787060474,WR,bryan-edwards-1
EnunQu00,7.380000000000001,1.98,23.339999999999996,38.44,4.0600000000000005,2.4,0.16,0.008,7.3,5,5.414634146341464,2.951219512195122,39.73170731707317,0.12195121951219512,0.12195121951219512,0.024390243902439025,0.07317073170731707,0.0,1.6829268292682926,0.738015607580825,WR,quincy-enunwa-1
EvanLe00,16.05,3.05,48.45,49.0875,7.8125,6.0625,1.1375,0.0109375,15.9875,8,6.135593220338983,3.3135593220338984,52.144067796610166,0.3644067796610169,0.3644067796610169,0.05084745762711865,0.05084745762711865,0.0,2.2033898305084745,0.5127887787060474,WR,lee-evans-1
EvanMi00,15.375,5.0,76.875,57.325,8.7875,0.0,0.0,0.0,15.375,8,8.833333333333334,5.008771929824562,77.28070175438596,0.6052631578947368,0.6052631578947368,0.0,0.03508771929824561,0.0,3.9649122807017543,0.836326321190354,WR,mike-evans-4
FarmDa00,14.033333333333333,1.3,18.0,60.93333333333334,8.566666666666666,0.0,0.0,0.0,14.033333333333333,3,2.1515151515151514,1.303030303030303,18.515151515151516,0.030303030303030304,0.030303030303030304,0.0,0.06060606060606061,0.0,0.8787878787878788,0.5127887787060474,WR,danny-farmer-1
FergRo00,10.325,1.5,18.9375,44.125,5.25,-1.0,-0.0625,0.0015625,10.25,8,3.5783132530120483,1.8313253012048192,23.91566265060241,0.1566265060240964,0.1566265060240964,0.0,0.012048192771084338,0.0,1.2048192771084338,0.5127887787060474,WR,robert-ferguson-1
FiguYa00,20.6,0.6799999999999999,6.58,60.660000000000004,8.22,-1.4,-0.48,0.032,15.16,5,0.4,0.2857142857142857,3.2285714285714286,0.02857142857142857,0.02857142857142857,0.0,0.2571428571428571,0.0,0.08571428571428572,0.5127887787060474,WR,yamon-figurs-1
FitzLa00,12.158823529411764,5.423529411764706,66.22941176470589,61.85294117647059,7.429411764705883,0.788235294117647,0.2529411764705882,0.004152249134948097,12.023529411764706,17,8.87832699619772,5.520912547528517,66.7680608365019,0.4600760456273764,0.4600760456273764,0.019011406844106463,0.049429657794676805,0.0,3.444866920152091,0.9046756843114283,WR,larry-fitzgerald-1
FloyMi00,13.025,2.4375,34.7125,53.95,6.9875,0.25,0.0125,0.0015625,12.9875,8,4.903846153846154,2.605769230769231,38.49038461538461,0.25,0.25,0.0,0.038461538461538464,0.0,1.5288461538461537,0.6107292539815591,WR,michael-floyd-1
FordIs00,9.175,1.6749999999999998,18.575,51.075,6.35,2.75,0.35,0.00625,9.175,4,3.52,2.32,25.12,0.04,0.04,0.04,0.0,0.0,1.48,0.5127887787060474,WR,isaiah-ford-1
FordJa01,13.700000000000001,1.6333333333333335,23.799999999999997,52.699999999999996,7.099999999999999,8.766666666666667,4.8999999999999995,0.16666666666666666,12.566666666666665,3,2.9210526315789473,2.0,27.605263157894736,0.13157894736842105,0.07894736842105263,0.21052631578947367,0.2631578947368421,0.05263157894736842,1.0,0.2998921251348436,WR,jacoby-ford-1
FranWi00,11.9,0.5,6.4,41.2,4.9,0.0,0.0,0.0,11.9,1,1.3076923076923077,0.5384615384615384,6.384615384615385,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.5127887787060474,WR,william-franklin-1
FulgTr00,7.1,1.45,20.75,28.35,4.0,0.0,0.0,0.0,7.1,2,4.375,2.375,33.6875,0.25,0.25,0.0,0.0,0.0,1.625,0.5127887787060474,WR,travis-fulgham-1
FullCo00,17.05,0.6,9.8,44.8,7.6,0.0,0.0,0.0,17.05,2,1.4285714285714286,0.6428571428571429,10.285714285714286,0.03571428571428571,0.03571428571428571,0.0,0.07142857142857142,0.0,0.5,0.3073248407643312,WR,corey-fuller-2
GabrDo00,15.959999999999999,1.7,26.380000000000003,64.03999999999999,10.32,1.7,0.16,0.008,15.74,5,3.55,1.8166666666666667,27.433333333333334,0.13333333333333333,0.13333333333333333,0.0,0.05,0.0,1.05,0.5127887787060474,WR,doug-gabriel-1
GaffJa00,13.054545454545455,2.6818181818181817,34.39090909090909,57.89090909090908,7.5,2.1636363636363636,0.3181818181818182,0.005785123966942148,12.97272727272727,11,4.772151898734177,2.8860759493670884,36.36708860759494,0.1518987341772152,0.1518987341772152,0.0189873417721519,0.02531645569620253,0.0,1.8670886075949367,0.4891304347826087,WR,jabar-gaffney-1
GageJu00,15.1,1.9249999999999998,29.0625,49.6,7.45,0.0,0.0,0.0,15.1,8,3.95,2.01,29.58,0.16,0.16,0.0,0.03,0.0,1.54,0.5127887787060474,WR,justin-gage-1
GageRu00,10.1,2.8,28.25,65.475,6.6,1.875,0.35,0.025,9.925,4,4.153846153846154,2.8653846153846154,28.365384615384617,0.11538461538461539,0.11538461538461539,0.019230769230769232,0.019230769230769232,0.0,1.5961538461538463,0.5127887787060474,WR,russell-gage-1
GallMi00,13.875,3.625,49.875,55.05,7.6,0.0,0.0,0.0,13.875,4,6.23404255319149,3.4468085106382977,53.04255319148936,0.2765957446808511,0.2765957446808511,0.0,0.0,0.0,2.617021276595745,0.5127887787060474,WR,michael-gallup-1
GandAn00,1.5,0.1,0.25,7.15,0.2,11.0,1.85,0.05,6.25,2,0.7,0.2,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.5127887787060474,WR,antonio-gandy-golden-1
GardRo00,12.87142857142857,2.4714285714285715,33.371428571428574,43.92857142857143,5.728571428571429,2.757142857142857,0.21428571428571427,0.00816326530612245,12.771428571428572,7,5.462365591397849,2.6989247311827955,35.01075268817204,0.24731182795698925,0.24731182795698925,0.03225806451612903,0.03225806451612903,0.0,1.5376344086021505,0.5127887787060476,WR,rod-gardner-1
GardTa00,16.35,0.2,2.5,60.0,12.45,0.0,0.0,0.0,16.35,2,0.7619047619047619,0.19047619047619047,2.4761904761904763,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5127887787060474,WR,talman-gardner-1
GaylTr00,14.966666666666667,1.5999999999999999,24.53333333333333,43.13333333333333,6.466666666666666,0.0,0.0,0.0,14.966666666666667,3,3.5,1.5294117647058822,23.058823529411764,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,1.1764705882352942,0.5127887787060474,WR,trevor-gaylor-1
GermRe00,16.9,0.8,12.7,57.1,9.7,0.0,0.0,0.0,16.9,1,1.3125,0.75,12.6875,0.0,0.0,0.0,0.0,0.0,0.5,0.5127887787060474,WR,reggie-germany-1
GettDa00,6.85,1.25,16.95,27.6,3.8,0.35,0.05,0.05,6.4,2,3.9411764705882355,2.3529411764705883,30.0,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.0,0.0,1.411764705882353,0.11029411764705882,WR,david-gettis-1
GibsBr00,11.242857142857144,3.2857142857142856,36.771428571428565,56.628571428571426,6.385714285714286,2.4714285714285715,0.4428571428571429,0.006122448979591838,11.200000000000001,7,5.6,3.2,36.50588235294118,0.16470588235294117,0.16470588235294117,0.047058823529411764,0.07058823529411765,0.0,1.8705882352941177,0.6165718927701056,WR,brandon-gibson-1
GibsSh00,26.75,0.25,2.7,50.0,9.85,0.0,0.0,0.0,26.75,2,0.3,0.15,2.95,0.0,0.0,0.0,0.0,0.0,0.1,0.5127887787060474,WR,shelton-gibson-1
GilyMa00,6.0,0.26666666666666666,2.533333333333333,23.599999999999998,2.1333333333333333,0.0,0.0,0.0,6.0,3,0.92,0.32,3.12,0.0,0.0,0.0,0.04,0.0,0.16,0.01,WR,mardy-gilyard-1
GinnTe00,12.72857142857143,2.092857142857143,28.764285714285712,56.68571428571429,6.821428571428571,6.6571428571428575,2.5142857142857147,0.026020408163265306,12.064285714285715,14,3.937823834196891,2.4870466321243523,32.26943005181347,0.18134715025906736,0.17098445595854922,0.12953367875647667,0.12435233160621761,0.010362694300518135,1.3264248704663213,0.45447570332480813,WR,ted-ginn-jr-1
GiveCh00,16.740000000000002,1.72,29.160000000000004,44.260000000000005,7.32,2.6399999999999997,0.45999999999999996,0.044000000000000004,15.2,5,4.027777777777778,1.9444444444444444,30.01388888888889,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.013888888888888888,0.0,0.9722222222222222,0.5544635544635544,WR,chris-givens-2
GiveDa00,13.26,2.6399999999999997,36.56,55.46,7.32,1.9,0.32,0.016,13.0,5,5.017241379310345,2.913793103448276,40.241379310344826,0.20689655172413793,0.20689655172413793,0.0,0.017241379310344827,0.0,1.9482758620689655,0.5127887787060474,WR,david-givens-1
GodwCh00,14.26,4.720000000000001,66.62,68.97999999999999,9.8,2.0,0.18,0.008,14.2,5,6.424242424242424,4.484848484848484,63.78787878787879,0.4393939393939394,0.42424242424242425,0.015151515151515152,0.09090909090909091,0.015151515151515152,3.272727272727273,0.5127887787060474,WR,chris-godwin-1
GodwTe00,10.7,1.0,10.7,50.0,5.3,3.0,1.0,0.3,8.8,1,2.0,1.3333333333333333,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5127887787060474,WR,terry-godwin-1
GollKe00,16.740000000000002,3.7,61.6,59.0,9.879999999999999,3.4,0.26,0.008,16.68,5,6.547169811320755,3.849056603773585,64.05660377358491,0.39622641509433965,0.39622641509433965,0.0,0.03773584905660377,0.0,2.9622641509433962,0.5127887787060474,WR,kenny-golladay-1
GonzAn00,8.120000000000001,1.78,23.86,40.06,5.42,0.0,0.0,0.0,8.120000000000001,5,3.525,2.475,32.675,0.175,0.175,0.0,0.0,0.0,1.65,0.5127887787060474,WR,anthony-gonzalez-1
GoodMa00,18.725,1.575,25.549999999999997,52.5875,8.2875,4.35,0.8875,0.025,14.225000000000001,8,3.619047619047619,2.011904761904762,30.761904761904763,0.15476190476190477,0.15476190476190477,0.07142857142857142,0.03571428571428571,0.0,1.4047619047619047,0.4953039163565479,WR,marquise-goodwin-1
GrahT.00,15.275,1.2,14.35,57.65,7.175,2.125,0.30000000000000004,0.024999999999999998,14.775,4,2.723404255319149,1.4042553191489362,17.29787234042553,0.0851063829787234,0.0851063829787234,0.0425531914893617,0.02127659574468085,0.0,0.6808510638297872,0.5355465079862198,WR,tj-graham-1
GranJa00,5.771428571428571,1.157142857142857,11.414285714285715,63.6,3.142857142857143,2.5714285714285716,0.4714285714285714,0.02040816326530612,5.314285714285715,7,1.8734177215189873,1.3291139240506329,13.126582278481013,0.0759493670886076,0.06329113924050633,0.02531645569620253,0.189873417721519,0.012658227848101266,0.6708860759493671,0.5127887787060476,WR,jakeem-grant-1
GranRy01,9.25,1.6166666666666665,15.433333333333332,54.96666666666667,5.283333333333334,0.0,0.0,0.0,9.25,6,2.525,1.5375,16.6625,0.0875,0.0875,0.0,0.0,0.0,0.95,0.41235933625786764,WR,ryan-grant-2
GreeA.00,14.59,5.01,73.58,58.56,8.58,2.1100000000000003,0.61,0.008,14.49,10,8.688888888888888,5.103703703703704,73.91851851851852,0.5037037037037037,0.5037037037037037,0.037037037037037035,0.08888888888888889,0.0,3.422222222222222,0.8485458894624198,WR,aj-green-1
GreeDo00,14.05,2.2,30.2,48.2,6.75,0.0,0.0,0.0,14.05,2,4.548387096774194,2.193548387096774,30.35483870967742,0.1935483870967742,0.1935483870967742,0.0,0.0,0.0,1.7741935483870968,0.5127887787060474,WR,dorial-green-beckham-1
GreeRa00,7.1000000000000005,1.1666666666666667,7.266666666666667,63.93333333333334,4.733333333333333,0.0,0.0,0.0,7.1000000000000005,3,2.04,1.2,7.4,0.08,0.08,0.0,0.28,0.0,0.52,0.5127887787060474,WR,rashad-greene-1
GreeSk20,5.5,0.2,2.35,37.5,4.15,0.5,0.05,0.025,4.25,2,0.4444444444444444,0.4444444444444444,3.7777777777777777,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.5127887787060474,WR,skyler-green-1
HackD.00,13.45,3.025,39.625,61.949999999999996,8.3,0.0,0.0,0.0,13.45,4,4.380952380952381,2.8095238095238093,37.5,0.21428571428571427,0.21428571428571427,0.0,0.023809523809523808,0.0,1.7380952380952381,0.5127887787060474,WR,dj-hackett-1
HaddDr00,11.0,1.0,11.0,100.0,11.0,0.0,0.0,0.0,11.0,1,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5127887787060474,WR,drew-haddad-1
HagaDe00,12.177777777777777,1.6222222222222222,18.522222222222222,59.48888888888889,7.222222222222222,0.0,0.0,0.0,12.177777777777777,9,2.7142857142857144,1.5142857142857142,17.6,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.8380952380952381,0.29023883696780894,WR,derek-hagan-1
HagaMa00,9.8,1.25,14.4,51.65,5.1,0.0,0.0,0.25,7.1,2,2.8333333333333335,2.0,17.666666666666668,0.0,0.0,0.0,0.3333333333333333,0.0,1.1666666666666667,0.5127887787060474,WR,marques-hagans-1
HallDa00,7.855555555555556,1.2666666666666666,13.2,47.74444444444444,4.8999999999999995,3.9000000000000004,1.9333333333333331,0.04814814814814815,7.300000000000001,9,2.267857142857143,1.9285714285714286,17.758928571428573,0.08035714285714286,0.08035714285714286,0.14285714285714285,0.16964285714285715,0.0,0.7857142857142857,0.5127887787060474,WR,dante-hall-1
HallRo02,4.5,0.15,1.15,12.5,1.15,0.0,0.0,0.0,4.5,2,0.5714285714285714,0.14285714285714285,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5127887787060474,WR,roy-hall-1
HamiCo00,10.9,0.9,12.0,38.7,4.8500000000000005,0.0,0.0,0.0,10.9,2,2.4285714285714284,1.2857142857142858,17.285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1.0,0.4834070796460177,WR,cobi-hamilton-1
HamiDa01,10.466666666666667,1.7666666666666666,18.099999999999998,57.6,5.933333333333334,0.0,0.0,0.0,10.466666666666667,3,3.0652173913043477,1.7608695652173914,18.108695652173914,0.10869565217391304,0.10869565217391304,0.0,0.021739130434782608,0.0,1.108695652173913,0.5127887787060474,WR,daesean-hamilton-1
HamlKJ00,13.75,2.0,27.0,51.8,7.1,2.2,1.55,0.175,12.8,2,4.125,2.75,30.9375,0.1875,0.1875,0.125,0.125,0.0,1.3125,0.5127887787060474,WR,kj-hamler-1
HankLe00,8.65,1.8833333333333335,24.150000000000002,41.36666666666667,5.383333333333333,0.4166666666666667,0.049999999999999996,0.002777777777777778,8.549999999999999,6,4.142857142857143,2.5952380952380953,33.642857142857146,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,1.2857142857142858,0.523709167544784,WR,leonard-hankerson-1
HansCh00,12.15,2.0,26.75,61.849999999999994,7.65,0.0,0.0,0.0,12.15,2,2.05,1.3,16.5,0.05,0.05,0.0,0.0,0.0,0.9,0.5127887787060474,WR,chad-hansen-1
HardJa00,9.35,0.55,5.35,68.75,6.3,0.0,0.0,0.0,9.35,2,1.5625,0.625,6.0,0.125,0.125,0.0,0.0,0.0,0.3125,0.5127887787060474,WR,james-hardy-1
HardJu00,9.959999999999999,1.4,13.719999999999999,66.34,6.6,0.0,0.0,0.0,9.959999999999999,5,1.9726027397260273,1.3013698630136987,12.95890410958904,0.1232876712328767,0.1232876712328767,0.0,0.0273972602739726,0.0,0.7945205479452054,0.5127887787060474,WR,justin-hardy-1
HardMe00,14.733333333333334,2.8000000000000003,36.63333333333333,67.06666666666666,9.700000000000001,6.800000000000001,2.2333333333333334,0.1111111111111111,13.733333333333334,3,3.8048780487804876,2.8536585365853657,37.829268292682926,0.2682926829268293,0.2682926829268293,0.0975609756097561,0.17073170731707318,0.0,1.4390243902439024,0.5127887787060474,WR,mecole-hardman-1
HarmKe00,12.2,1.9,22.8,68.2,8.3,0.0,0.0,0.0,12.2,1,2.75,1.875,22.8125,0.0,0.0,0.0,0.0,0.0,1.0,0.5127887787060474,WR,kelvin-harmon-1
HarrDw00,9.5375,0.675,7.45,67.575,7.025,2.475,0.3125,0.009375,8.7625,8,1.2577319587628866,0.8865979381443299,9.391752577319588,0.08247422680412371,0.08247422680412371,0.020618556701030927,0.16494845360824742,0.0,0.3917525773195876,0.24887635521698298,WR,dwayne-harris-1
HarrNK00,11.200000000000001,1.7,17.5,59.76666666666667,6.933333333333334,3.266666666666667,2.3333333333333335,0.08888888888888889,11.1,3,3.3846153846153846,2.1923076923076925,20.76923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.0,1.0,0.5127887787060474,WR,nkeal-harry-1
HartBr00,13.985714285714286,3.3285714285714287,45.94285714285714,57.5,7.985714285714286,4.257142857142857,0.6714285714285714,0.012244897959183673,13.814285714285715,7,5.759615384615385,3.375,46.45192307692308,0.14423076923076922,0.1346153846153846,0.038461538461538464,0.038461538461538464,0.009615384615384616,2.326923076923077,0.7795216741405082,WR,brian-hartline-1
HarvPe00,10.488888888888889,3.9444444444444446,41.96666666666667,71.01111111111112,7.7555555555555555,6.4,10.5,0.17530864197530863,10.0,9,6.8125,6.65,64.725,0.35,0.275,0.55,0.15,0.075,2.325,0.6499261447562777,WR,percy-harvin-1
HawkLa00,10.0,0.9333333333333332,10.783333333333333,49.68333333333334,5.916666666666667,0.0,0.0,0.0,10.0,6,2.142857142857143,1.2678571428571428,13.767857142857142,0.017857142857142856,0.017857142857142856,0.0,0.017857142857142856,0.0,0.6607142857142857,0.09295352323838081,WR,lavelle-hawkins-1
